date,meal,food_id,qty,note,source
2026-03-17,spuntino,pizza_base,0.3,"trancio di pizza in teglia con pomodoro, basilico, peperoni e olive",foto
2026-03-17,spuntino,mozzarella,40,cubetti bianchi sul trancio; porzione standard assunta,foto
2026-03-17,spuntino,peperoni,40,,foto
2026-03-17,spuntino,olive,10,,foto
2026-03-17,cena,riso_bianco,90,riso bianco con patata dolce; il contorno verde saltato non e' identificabile e non e' registrato,foto
2026-03-17,cena,patate_dolci,120,,foto
2026-03-18,pranzo,soia_granulare,70,"macinato vegetale, patata dolce al forno, fagiolini, peperone, mango e limone; porzione standard assunta",foto
2026-03-18,pranzo,patate_dolci,200,,foto
2026-03-18,pranzo,fagiolini,120,,foto
2026-03-18,pranzo,peperoni,60,,foto
2026-03-18,pranzo,mango,120,,foto
2026-03-19,pranzo,piadina,1,piadina farcita con strapazzato chiaro (tofu) e peperoni,foto
2026-03-19,pranzo,tofu,150,porzione standard assunta,foto
2026-03-19,pranzo,peperoni,100,,foto
2026-03-19,spuntino,sformato_verdure,150,trancio di torta salata alle verdure in carta,foto
2026-03-19,cena,piadina,1,seconda piadina con prosciutto cotto e peperone arrosto,foto
2026-03-19,cena,prosciutto_cotto,50,porzione standard assunta,foto
2026-03-20,pranzo,uovo_intero,3,uova strapazzate con una frittata arrotolata dorata,foto
2026-03-20,pranzo,avocado,100,avocado schiacciato,foto
2026-03-20,pranzo,pane_segale,80,porzione standard assunta,foto
2026-03-23,colazione,cappuccino,1,pasticceria: cappuccino con dolci in carta,foto
2026-03-23,colazione,crostata_frutta,130,tortina tonda ripiena; porzione standard assunta,foto
2026-03-26,colazione,pane_integrale,80,fetta di pane ai semi con marmellata scura; porzione standard assunta,foto
2026-03-26,colazione,marmellata_fragola,30,marmellata scura ai frutti di bosco,foto
2026-03-26,pranzo,ceci_scatola,250,ceci e patate in umido con prezzemolo e limone; porzione standard assunta,foto
2026-03-26,pranzo,patate,200,,foto
2026-03-26,pranzo,passata_pomodoro,80,,foto
2026-03-26,pranzo,prezzemolo,5,,foto
2026-03-26,pranzo,limone,20,mezza fetta,foto
2026-03-26,pranzo,pane_segale,80,porzione standard assunta,foto
2026-03-27,pranzo,focaccia,150,panino di focaccia con rucola e verdure grigliate; porzione standard assunta,foto
2026-03-27,pranzo,rucola,30,,foto
2026-03-27,cena,recipe:pizza_semplice,1,"pizza con affettato rosso, rucola e grana, senza mozzarella",foto
2026-03-28,pranzo,piadina,1,piadina arrotolata a fianco di un chili di macinato vegetale e fagioli,foto
2026-03-28,pranzo,soia_granulare,70,porzione standard assunta,foto
2026-03-28,pranzo,passata_pomodoro,100,,foto
2026-03-28,spuntino,recipe:super_protein_pudding,1,"ciotola di crema al cacao con fragole, lamponi e mirtilli",foto
2026-03-28,spuntino,fragole,60,,foto
2026-03-28,spuntino,frutti_di_bosco,80,,foto
2026-03-29,pranzo,soia_granulare,70,brunch fuori: stufato di macinato vegetale al pomodoro; porzione standard assunta,foto
2026-03-29,pranzo,passata_pomodoro,80,,foto
2026-03-29,pranzo,patate_dolci,200,spicchi di patata dolce al forno,foto
2026-03-29,pranzo,pane_segale,80,due fette di pane nero; porzione standard assunta,foto
2026-03-29,spuntino,caffe_espresso,1,caffe' lungo in bicchiere al bar,foto
