date,meal,food_id,qty,note,source
2024-11-18,cena,polenta_cotta,200,polenta con un crumble scuro di legumi sopra,foto
2024-11-18,cena,lenticchie_secche,80,,foto
2024-11-18,spuntino,cinnamon_roll,1,girella lievitata alla cannella con una tazza di cioccolata calda; la torta di compleanno dei bambini era condivisa e non e' registrata,foto
2024-11-18,spuntino,cacao_100,10,,foto
2024-11-18,spuntino,latte_ps,200,,foto
2024-11-19,colazione,uovo_intero,3,uova strapazzate su pane scuro con una crema verde di avocado in albergo,foto
2024-11-19,colazione,pane_segale,100,,foto
2024-11-19,colazione,avocado,80,,foto
2024-11-19,pranzo,fagiolini,150,stufato con fagiolini e patate,foto
2024-11-19,pranzo,patate,100,,foto
2024-11-19,spuntino,crostata_frutta,100,crostatina di frutta con spicchi d'arancia e una tazza di crema scura,foto
2024-11-19,spuntino,arancia,1,,foto
2024-11-19,spuntino,cacao_100,15,,foto
2024-11-20,pranzo,fagioli_cannellini,200,piatto di fagioli rossi in umido con un cereale; usato l'alimento dei cannellini in scatola,foto
2024-11-20,pranzo,farro_perlato,60,,foto
2024-11-20,cena,farro_perlato,100,piatto di farro con verdure a cubetti,foto
2024-11-20,cena,zucchine,80,,foto
2024-11-20,cena,carote,60,,foto
2024-11-20,spuntino,cornetto_crema,1,pasticcino con un caffe',foto
2024-11-20,spuntino,caffe_espresso,1,,foto
2024-11-21,cena,farro_perlato,100,ciotola di cereale con fagioli neri e mais; i bocconcini in salsa di pomodoro della stessa serie non sono registrati perche' non distinguo pollo da tofu,foto
2024-11-21,cena,fagioli_neri_scatola,150,,foto
2024-11-21,cena,mais_dolce,80,,foto
2024-11-23,pranzo,lenticchie_secche,90,lenticchie con spicchi di patata dolce e glassa di aceto; peso a crudo assunto,foto
2024-11-23,pranzo,patate_dolci,250,,foto
2024-11-23,cena,pane_segale,100,"pane scuro con uova strapazzate, avocado e pomodoro a pezzi",foto
2024-11-23,cena,uovo_intero,2,,foto
2024-11-23,cena,avocado,60,,foto
2024-11-23,cena,pomodorini,60,,foto
2024-11-23,cena,ceci_scatola,200,padella di ceci con peperoni gialli e cipolla,foto
2024-11-23,cena,peperoni,100,,foto
2024-11-23,cena,cipolla,60,,foto
2024-11-24,pranzo,ceci_scatola,150,piatto di legumi e cereale con bocconcini di carne scura; birra e spicchi d'arancia a lato,foto
2024-11-24,pranzo,carne_macinata_manzo,100,,foto
2024-11-24,pranzo,birra,330,,foto
2024-11-24,pranzo,arancia,1,,foto
2024-11-24,spuntino,crostata_frutta,100,fetta di crostata alla marmellata mangiata al traguardo di una corsa,foto
2024-11-24,cena,pizza_margherita,1,pizza margherita con basilico,foto
2024-11-25,colazione,uovo_intero,3,uova strapazzate con avocado a cubetti su pane scuro,foto
2024-11-25,colazione,avocado,80,,foto
2024-11-25,colazione,pane_segale,100,,foto
2024-11-25,pranzo,carne_macinata_manzo,150,"piatto con svizzere di carne, bastoncini di patata dolce, peperoni gialli grigliati e funghi",foto
2024-11-25,pranzo,patate_dolci,250,,foto
2024-11-25,pranzo,peperoni,100,,foto
2024-11-25,pranzo,funghi,60,,foto
2024-11-26,colazione,uovo_intero,3,uova strapazzate su pane scuro,foto
2024-11-26,colazione,pane_segale,100,,foto
2024-11-26,pranzo,soia_granulare,60,macinato fine color arancio in salsa di pomodoro con pane scuro; letto come soia granulare in umido,foto
2024-11-26,pranzo,passata_pomodoro,100,,foto
2024-11-26,pranzo,pane_segale,80,,foto
2024-11-27,pranzo,pasta_uovo,100,tagliatelle con funghi,foto
2024-11-27,pranzo,funghi,120,,foto
2024-11-27,spuntino,cacao_100,15,ciotola di crema scura montata con marmellata scura sopra; porzioni standard assunte,foto
2024-11-27,spuntino,proteine_whey,30,,foto
2024-11-27,spuntino,latte_ps,150,,foto
2024-11-27,spuntino,marmellata_fragola,20,,foto
2024-11-28,pranzo,focaccia,150,panino di focaccia con formaggio e zucca in gastronomia,foto
2024-11-28,pranzo,formaggio_semistagionato,50,,foto
2024-11-28,pranzo,zucca,80,,foto
2024-11-28,spuntino,cornetto_crema,1,pasticcini con un cappuccino,foto
2024-11-28,spuntino,cappuccino,1,,foto
2024-11-29,pranzo,lenticchie_secche,80,ragu' di legumi con bastoncini di patata dolce e glassa di aceto; peso a crudo assunto,foto
2024-11-29,pranzo,patate_dolci,250,,foto
2024-11-29,cena,recipe:pizza_semplice,1,"pizza rossa con fettine rosa, rucola e formaggio grattugiato in trattoria",foto
2024-11-29,spuntino,cacao_100,15,bicchiere di crema scura con un biscotto,foto
2024-11-29,spuntino,proteine_whey,30,,foto
2024-11-29,spuntino,latte_ps,150,,foto
2024-11-29,spuntino,biscotto,1,,foto
2024-11-30,colazione,cereali_colazione,60,ciotola di cereali con latte,foto
2024-11-30,colazione,latte_ps,200,,foto
2024-11-30,pranzo,carne_macinata_manzo,150,piatto di carne in umido con salsa scura al ristorante,foto
2024-11-30,spuntino,torta_semplice,100,fette di torta con bicchieri di latte,foto
2024-11-30,spuntino,latte_ps,250,,foto
2024-12-01,cena,injera,200,ristorante eritreo: injera con stufati scuri e verdure,foto
2024-12-01,cena,carne_macinata_manzo,120,,foto
2024-12-01,cena,spinaci,80,,foto
2024-12-01,cena,lenticchie_secche,60,,foto
2024-12-02,pranzo,riso_bianco,100,"vaschetta da asporto con cereale, mais, edamame e carote a julienne",foto
2024-12-02,pranzo,mais_dolce,60,,foto
2024-12-02,pranzo,edamame,80,,foto
2024-12-02,pranzo,carote,60,,foto
2024-12-03,pranzo,couscous,100,piatto con cereale in granelli, verdure e cavolo rosso marinato,foto
2024-12-03,pranzo,zucchine,60,,foto
2024-12-03,pranzo,carote,60,,foto
2024-12-03,pranzo,cavolo_rosso,60,,foto
2024-12-03,spuntino,panino_farcito,1,panino con carne sfilacciata e cavolo rosso,foto
2024-12-03,spuntino,cavolo_rosso,60,,foto
2024-12-03,cena,carne_maiale,150,cena di gala: cotoletta impanata con insalata di patate e una salsa rossa di frutti di bosco,foto
2024-12-03,cena,pane_bianco,20,,foto
2024-12-03,cena,patate,200,,foto
2024-12-03,cena,marmellata_fragola,20,,foto
2024-12-04,pranzo,ravioli_ricotta,200,tortelli verdi con una crema gialla di zucca al ristorante,foto
2024-12-04,pranzo,zucca,100,,foto
2024-12-04,cena,couscous,100,"piatto da buffet con cereale in granelli, insalata, carne e frutta",foto
2024-12-04,cena,insalata_mista,80,,foto
2024-12-04,cena,carne_macinata_manzo,100,,foto
2024-12-04,cena,melone,100,,foto
2024-12-04,cena,lenticchie_secche,80,piatto con zuppa di legumi, pure' e pane croccante,foto
2024-12-04,cena,patate,150,,foto
2024-12-05,pranzo,pizza_base,0.5,tranci di pizza con burrata e prosciutto crudo,foto
2024-12-05,pranzo,burrata,60,,foto
2024-12-05,pranzo,prosciutto_crudo,40,,foto
2024-12-06,cena,pizza_margherita,1,pizza con prosciutto cotto e pezzi arancioni di zucca,foto
2024-12-06,cena,prosciutto_cotto,50,,foto
2024-12-06,cena,zucca,80,,foto
2024-12-07,cena,patate_dolci,200,"piatto con patata dolce a fette, mezze pere arrosto, legumi e glassa di aceto",foto
2024-12-07,cena,pera,1,,foto
2024-12-07,cena,ceci_scatola,200,,foto
2024-12-07,spuntino,torta_semplice,120,torta sbriciolata di mele appena sfornata,foto
2024-12-07,spuntino,panna_montata,40,coppette natalizie con crema bianca, cialde a stella e frutti rossi,foto
2024-12-07,spuntino,biscotto,2,,foto
2024-12-07,spuntino,frutti_di_bosco,40,,foto
2024-12-08,colazione,pane_segale,100,pane scuro con avocado a pezzi e uova strapazzate,foto
2024-12-08,colazione,avocado,80,,foto
2024-12-08,colazione,uovo_intero,3,,foto
2024-12-08,pranzo,riso_bianco,120,piatto di riso giallo speziato con curry di verdure e mezzo pane piatto a una fiera,foto
2024-12-08,pranzo,curry_polvere,5,,foto
2024-12-08,pranzo,naan,80,,foto
2024-12-08,spuntino,arrosticini,150,mazzo di spiedini di carne alla brace nella carta,foto
2024-12-09,colazione,pane_integrale,80,fetta di pane a lievitazione naturale con burro,foto
2024-12-09,colazione,burro,10,,foto
2024-12-09,cena,pane_segale,100,pane scuro con ricotta sbriciolata e pezzi rossi di pomodoro,foto
2024-12-09,cena,ricotta_vaccina,80,,foto
2024-12-09,cena,pomodorini,60,,foto
2024-12-10,colazione,uovo_intero,3,uova strapazzate con avocado schiacciato su pane scuro,foto
2024-12-10,colazione,avocado,80,,foto
2024-12-10,colazione,pane_segale,100,,foto
2024-12-10,cena,focaccia,200,focaccia fatta in casa in teglia con pomodorini, cipolla e rosmarino,foto
2024-12-10,cena,pomodorini,80,,foto
2024-12-10,cena,cipolla,40,,foto
2024-12-11,colazione,frutti_di_bosco,200,ciotola di frutti di bosco con una polvere proteica sopra,foto
2024-12-11,colazione,proteine_whey,30,,foto
2024-12-11,pranzo,lenticchie_secche,90,padella di lenticchie con verdure; peso a crudo assunto,foto
2024-12-11,pranzo,carote,60,,foto
2024-12-11,pranzo,spinaci,60,,foto
2024-12-11,cena,pane_segale,100,pane scuro con avocado e cimette verdi sopra,foto
2024-12-11,cena,avocado,60,,foto
2024-12-11,cena,broccoli,80,,foto
2024-12-11,spuntino,frutti_di_bosco,100,bicchiere di frullato rosa,foto
2024-12-11,spuntino,latte_ps,200,,foto
2024-12-12,colazione,avena_fiocchi,60,ciotola di fiocchi con banana a fette e cacao,foto
2024-12-12,colazione,banana,1,,foto
2024-12-12,colazione,cacao_100,10,,foto
2024-12-12,pranzo,piselli_verdi,200,piatto di piselli in umido,foto
2024-12-12,cena,fagioli_cannellini,200,scodella di zuppa toscana di legumi e cereali,foto
2024-12-12,cena,farro_perlato,60,,foto
2024-12-12,spuntino,frutti_di_bosco,200,ciotola di frutti di bosco con granella,foto
2024-12-12,spuntino,mandorle,20,,foto
2024-12-13,pranzo,sformato_verdure,250,tortino salato giallo tondo con verdure scure dentro,foto
2024-12-13,cena,mais_dolce,60,"ciotola da asporto con bocconcini chiari, mais, carote a julienne, olive e barbabietola; i bocconcini sono letti come pollo",foto
2024-12-13,cena,petto_pollo,120,,foto
2024-12-13,cena,carote,60,,foto
2024-12-13,cena,olive,20,,foto
2024-12-14,colazione,pane_integrale,120,fette di pane a lievitazione naturale con uova strapazzate e avocado schiacciato; un bicchiere di birra a lato,foto
2024-12-14,colazione,uovo_intero,3,,foto
2024-12-14,colazione,avocado,80,,foto
2024-12-14,colazione,birra,330,,foto
2024-12-14,pranzo,pasta_semola,120,tavolata con piatti di pasta lunga in crema chiara con funghi,foto
2024-12-14,pranzo,funghi,80,,foto
2024-12-14,pranzo,ricotta_vaccina,50,,foto
2024-12-14,spuntino,torta_semplice,120,torta tonda bassa con marmellata rossa sopra,foto
2024-12-14,spuntino,marmellata_fragola,20,,foto
2024-12-15,colazione,avena_fiocchi,70,ciotola di crema al cacao con banana a fette,foto
2024-12-15,colazione,cacao_100,15,,foto
2024-12-15,colazione,banana,1,,foto
2024-12-15,pranzo,panino_bianco,1,tapas al bancone: un hot dog con ketchup e formaggio e piattini di stuzzichini,foto
2024-12-15,pranzo,salsiccia,80,,foto
2024-12-15,spuntino,pane_bianco,50,fetta di pane con prosciutto crudo tenuta in mano,foto
2024-12-15,spuntino,prosciutto_crudo,40,,foto
2024-12-16,colazione,pane_bianco,100,"pane tostato strofinato col pomodoro, uova strapazzate, avocado a cubetti e prosciutto crudo",foto
2024-12-16,colazione,pomodorini,40,,foto
2024-12-16,colazione,uovo_intero,3,,foto
2024-12-16,colazione,avocado,80,,foto
2024-12-16,colazione,prosciutto_crudo,50,,foto
2024-12-16,pranzo,carne_maiale,180,"taverna: costine di maiale glassate con patate a pezzi, crocchette e un piatto di cereale con uovo fritto",foto
2024-12-16,pranzo,patate,200,,foto
2024-12-16,pranzo,uovo_intero,1,,foto
2024-12-17,colazione,fagioli_stufati,150,"colazione a buffet: fagioli stufati, uova strapazzate, crocchette, una fetta di tortilla di patate, un'arancia e un caffe'",foto
2024-12-17,colazione,uovo_intero,2,,foto
2024-12-17,colazione,patate,100,,foto
2024-12-17,colazione,arancia,1,,foto
2024-12-17,colazione,caffe_espresso,1,,foto
2024-12-18,colazione,uovo_intero,3,uova strapazzate con pane scuro e avocado a cubetti; la cena di gruppo della stessa giornata era in teglie condivise e non e' registrata,foto
2024-12-18,colazione,pane_segale,100,,foto
2024-12-18,colazione,avocado,80,,foto
2024-12-19,pranzo,cavolfiore,300,piatto di cavolfiore sbriciolato,foto
2024-12-19,cena,polenta_cotta,250,cena sociale: polenta scura con spezzatino e un piatto di casoncelli col ragu',foto
2024-12-19,cena,carne_macinata_manzo,150,,foto
2024-12-19,cena,ravioli_ricotta,150,,foto
2024-12-20,pranzo,patate,200,piatto di patate con uno stufato di funghi e legumi,foto
2024-12-20,pranzo,funghi,100,,foto
2024-12-20,pranzo,lenticchie_secche,70,,foto
2024-12-20,cena,pizza_margherita,1,"pizza con prosciutto crudo, rucola, formaggio grattugiato, ciuffi di mozzarella e pomodorini",foto
2024-12-20,cena,prosciutto_crudo,50,,foto
2024-12-20,cena,rucola,30,,foto
2024-12-20,cena,grana_padano,20,,foto
2024-12-21,pranzo,patate,250,pentolone di patate a cubetti in crema di formaggio servito in piatti individuali,foto
2024-12-21,pranzo,formaggio_semistagionato,60,,foto
2024-12-21,cena,polenta_cotta,250,polenta con spezzatino scuro e verdure grigliate al rifugio,foto
2024-12-21,cena,carne_macinata_manzo,130,,foto
2024-12-21,cena,zucchine,60,,foto
2024-12-21,cena,peperoni,60,,foto
2024-12-21,spuntino,strudel_mele,130,fetta di strudel con un ciuffo di panna,foto
2024-12-21,spuntino,panna_montata,30,,foto
2024-12-22,colazione,uovo_intero,3,"uova strapazzate con salame, ricotta e un pane piatto",foto
2024-12-22,colazione,salame,40,,foto
2024-12-22,colazione,ricotta_vaccina,60,,foto
2024-12-22,colazione,piadina,100,,foto
2024-12-22,pranzo,bresaola,80,"insalatona con fettine di carne salata, rucola, scaglie di formaggio e legumi",foto
2024-12-22,pranzo,rucola,60,,foto
2024-12-22,pranzo,grana_padano,25,,foto
2024-12-22,pranzo,ceci_scatola,100,,foto
2024-12-22,spuntino,torta_semplice,120,fetta di torta sbriciolata con un caffe' al rifugio,foto
2024-12-22,spuntino,caffe_espresso,1,,foto
2024-12-23,colazione,cappuccino,1,tazza di crema chiara spolverata di cannella,foto
2024-12-23,pranzo,polenta_cotta,250,polenta taragna con spezzatino scuro e radicchio,foto
2024-12-23,pranzo,carne_macinata_manzo,150,,foto
2024-12-23,pranzo,insalata_mista,40,,foto
2024-12-24,pranzo,pizza_margherita,1,calzone gonfio ripieno di prosciutto cotto e formaggio al rifugio,foto
2024-12-24,pranzo,prosciutto_cotto,50,,foto
2024-12-24,cena,avocado,100,insalata di avocado a cubetti e pomodoro,foto
2024-12-24,cena,pomodorini,100,,foto
2024-12-24,spuntino,strudel_mele,130,fetta di strudel di mele al ristorante di montagna,foto
2024-12-24,spuntino,cacao_100,15,ciotola di crema scura con marmellata e banana a fette; porzioni standard assunte,foto
2024-12-24,spuntino,proteine_whey,30,,foto
2024-12-24,spuntino,banana,1,,foto
2024-12-24,spuntino,marmellata_fragola,20,,foto
2024-12-25,pranzo,patate_dolci,200,pentola di stufato con pezzi di patata dolce servito a Natale,foto
2024-12-25,pranzo,carne_macinata_manzo,120,,foto
2024-12-25,spuntino,panettone,100,fetta di panettone e una ciotola di crema scura,foto
2024-12-25,spuntino,cacao_100,15,,foto
2024-12-25,spuntino,proteine_whey,30,,foto
2024-12-26,spuntino,panettone,120,fetta di panettone con frutti rossi sopra e un bicchiere di bevanda scura,foto
2024-12-26,spuntino,frutti_di_bosco,60,,foto
2024-12-28,colazione,crostata_frutta,120,crostata alla marmellata con le tazze sul tavolo,foto
2024-12-28,pranzo,pasta_uovo,100,tagliatelle in crema chiara con funghi al ristorante,foto
2024-12-28,pranzo,funghi,60,,foto
2024-12-28,cena,ravioli_ricotta,200,casoncelli in crema con pezzi di patata,foto
2024-12-28,cena,patate,80,,foto
2024-12-28,spuntino,crostata_frutta,100,fetta di crostata mangiata sulla neve,foto
2024-12-29,pranzo,panino_farcito,1,"hamburger con uovo fritto colante, patatine fritte e insalata di cavolo",foto
2024-12-29,pranzo,uovo_intero,1,,foto
2024-12-29,pranzo,patate,150,,foto
2024-12-29,pranzo,cavolo_rosso,50,,foto
2024-12-30,spuntino,polenta_cotta,150,fette di polenta abbrustolita con prosciutto crudo sopra a un aperitivo,foto
2024-12-30,spuntino,prosciutto_crudo,50,,foto
2024-12-31,colazione,panettone,100,coppa di vetro con cubetti di dolce lievitato, crema e scaglie scure, con un caffe',foto
2024-12-31,colazione,panna_montata,40,,foto
2024-12-31,colazione,caffe_espresso,1,,foto
2024-12-31,pranzo,patate,250,tortino di patate grattugiate con radicchio e formaggio filante,foto
2024-12-31,pranzo,uovo_intero,2,,foto
2024-12-31,pranzo,formaggio_semistagionato,40,,foto
2024-12-31,pranzo,insalata_mista,40,,foto
2024-12-31,cena,focaccia,150,trancio di focaccia alta con rucola sopra,foto
2024-12-31,cena,rucola,40,,foto
