recipe_id,name,servings,food_id,qty,note
cereali_ceci,Cereali e ceci,1,pomodorini,109.6,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
riso_carne,Riso con carne,1,riso_bianco,100,piatto mensile dichiarato
riso_carne,Riso con carne,1,carne_macinata_manzo,140,piatto mensile dichiarato
riso_carne,Riso con carne,1,peperoni,100,piatto mensile dichiarato
piadina_crudo_rucola,Piadina crudo e rucola,1,piadina,155.1,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
piadina_crudo_rucola,Piadina crudo e rucola,1,prosciutto_crudo,64.6,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
piadina_crudo_rucola,Piadina crudo e rucola,1,rucola,38.8,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
oat_frutti_bosco,Oat bowl ai frutti di bosco,1,avena_fiocchi,94.6,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
oat_frutti_bosco,Oat bowl ai frutti di bosco,1,frutti_di_bosco,162.2,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
oat_frutti_bosco,Oat bowl ai frutti di bosco,1,yogurt_bianco_intero,162.2,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
patate_verdure,Patate e verdure,1,patate,600.9,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
patate_verdure,Patate e verdure,1,peperoni,257.5,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
patate_verdure,Patate e verdure,1,cipolla,128.8,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
dolce_yogurt_cacao,"Yogurt, cacao e datteri",1,yogurt_bianco_intero,466.6,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
dolce_yogurt_cacao,"Yogurt, cacao e datteri",1,cacao_100,31.1,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
dolce_yogurt_cacao,"Yogurt, cacao e datteri",1,datteri,103.7,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
torta_semplice_dolce,Torta e caffe',1,torta_semplice,149.3,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
torta_semplice_dolce,Torta e caffe',1,caffe_espresso,1,piatto mensile dichiarato · porzione scalata alla fascia dichiarata
